Total bytes: 259826 (253.7 KB), 1.945 bpb, 1.945 bps w/ no header, Normalized Dissimilarity Rate: 0.972638
Total bytes: 259746 (253.7 KB), 1.945 bpb, 1.944 bps w/ no header, Normalized Dissimilarity Rate: 0.972339
Total bytes: 176351 (172.2 KB), 1.917 bpb, 1.917 bps w/ no header, Normalized Dissimilarity Rate: 0.958595
Total bytes: 176666 (172.5 KB), 1.921 bpb, 1.92 bps w/ no header, Normalized Dissimilarity Rate: 0.960307
Total bytes: 176186 (172.1 KB), 1.915 bpb, 1.915 bps w/ no header, Normalized Dissimilarity Rate: 0.957698
Total bytes: 176231 (172.1 KB), 1.916 bpb, 1.915 bps w/ no header, Normalized Dissimilarity Rate: 0.957942
Total bytes: 176265 (172.1 KB), 1.916 bpb, 1.915 bps w/ no header, Normalized Dissimilarity Rate: 0.958127
Total bytes: 176039 (171.9 KB), 1.914 bpb, 1.913 bps w/ no header, Normalized Dissimilarity Rate: 0.956899
Total bytes: 176082 (172.0 KB), 1.914 bpb, 1.913 bps w/ no header, Normalized Dissimilarity Rate: 0.957133
Total bytes: 627679 (613.0 KB), 1.924 bpb, 1.924 bps w/ no header, Normalized Dissimilarity Rate: 0.962228
Total bytes: 629182 (614.4 KB), 1.929 bpb, 1.929 bps w/ no header, Normalized Dissimilarity Rate: 0.964532
Total bytes: 627393 (612.7 KB), 1.924 bpb, 1.923 bps w/ no header, Normalized Dissimilarity Rate: 0.96179
Total bytes: 626843 (612.2 KB), 1.922 bpb, 1.922 bps w/ no header, Normalized Dissimilarity Rate: 0.960947
Total bytes: 626643 (612.0 KB), 1.921 bpb, 1.921 bps w/ no header, Normalized Dissimilarity Rate: 0.96064
