Domain,DNA,AA,GC,L_DNA,L_AA
Archaea,0.9575,0.922445,0.55128256,1.1533357e-09,4.705524e-10
Archaea,0.946,0.943711,0.37474207,8.262029e-10,2.37292e-10
Archaea,0.9545,0.929068,0.544765,1.1051222e-09,4.575798e-10
Archaea,0.903,0.861792,0.6547265,2.1191564e-09,1.1389237e-09
Archaea,0.9605,0.947285,0.422933,1.0877903e-09,3.432086e-10
Archaea,0.962,0.923679,0.55641154,8.494457e-10,3.235583e-10
Archaea,0.9525,0.92415,0.55817502,1.2214577e-09,5.217439e-10
Archaea,0.9405,0.930692,0.40787101,1.1960955e-09,3.630278e-10
Archaea,0.9265,0.896961,0.60969892,1.5497497e-09,7.728548e-10
Archaea,0.912,0.871083,0.64106203,2.3758931e-09,1.2723811e-09
Archaea,0.915,0.87574,0.6220066,2.8134774e-09,1.479509e-09
Archaea,0.8705,0.830569,0.68478174,1.9840498e-09,1.0970361e-09
Archaea,0.928,0.9516,0.34183189,1.0270898e-09,2.87585e-10
Archaea,0.927,0.949124,0.33588699,1.0589935e-09,2.848049e-10
Archaea,0.947,0.927924,0.55594819,1.0438919e-09,4.944812e-10
Archaea,0.943,0.952724,0.38020696,1.6811243e-09,4.757748e-10
Archaea,0.955,0.933342,0.48347206,1.7748176e-09,6.919803e-10
Archaea,0.926,0.890113,0.60640037,1.747202e-09,8.523899e-10
Archaea,0.933,0.897464,0.60270924,2.4454712e-09,1.253335e-09
Archaea,0.944,0.907603,0.60478858,1.6410205e-09,7.953862e-10
Archaea,0.9065,0.927473,0.30034017,9.687711e-10,2.227736e-10
Archaea,0.9035,0.93786,0.28984944,1.28126e-09,2.780898e-10
Archaea,0.9565,0.932114,0.55195936,1.7666696e-09,8.345658e-10
Archaea,0.948,0.949747,0.44129456,9.000322e-10,3.385941e-10
Archaea,0.893,0.855907,0.65792502,2.3452257e-09,1.2636705e-09
Archaea,0.9145,0.875771,0.64336035,2.0190749e-09,1.0916151e-09
Archaea,0.9525,0.946916,0.41867043,1.6997538e-09,5.764251e-10
Archaea,0.898,0.857231,0.64663646,2.7018804e-09,1.4584594e-09
Archaea,0.9205,0.84683,0.33733102,2.1554134e-09,5.888376e-10
Archaea,0.928,0.950422,0.34195023,1.0338919e-09,2.892314e-10
Archaea,0.8995,0.863394,0.66023705,2.1774325e-09,1.1969949e-09
Archaea,0.9295,0.886826,0.62127244,2.6462291e-09,1.3582947e-09
Archaea,0.9405,0.897455,0.61176883,2.6806831e-09,1.3516092e-09
Archaea,0.898,0.859817,0.65330564,2.7171299e-09,1.4863216e-09
Archaea,0.9005,0.860801,0.65398258,2.1412524e-09,1.1526932e-09
Archaea,0.902,0.864481,0.63844997,1.8734022e-09,9.969004e-10
Archaea,0.901,0.861054,0.61822054,2.5377316e-09,1.3027695e-09
Archaea,0.8875,0.85239,0.66301141,2.2854358e-09,1.2468346e-09
Archaea,0.9275,0.892837,0.61154484,2.4751422e-09,1.2902613e-09
Archaea,0.889,0.852181,0.65854867,2.540977e-09,1.3770883e-09
Archaea,0.8875,0.852179,0.66390172,2.2665407e-09,1.2380685e-09
Archaea,0.8925,0.8547,0.65689779,2.5043291e-09,1.3564205e-09
Archaea,0.886,0.850382,0.66645665,2.2534839e-09,1.2348161e-09
Archaea,0.8865,0.85056,0.66631878,2.2605371e-09,1.2382329e-09
Archaea,0.888,0.844479,0.66188489,2.3064096e-09,1.2381448e-09
Archaea,0.917,0.879398,0.64028588,2.1604713e-09,1.1593808e-09
Archaea,0.91,0.864307,0.63445777,2.6300921e-09,1.395459e-09
Archaea,0.9205,0.885946,0.62036384,2.3159116e-09,1.2253416e-09
Archaea,0.886,0.850305,0.66664343,2.2464669e-09,1.2313553e-09
Archaea,0.8895,0.849869,0.6719058,1.9467919e-09,1.0712981e-09
Archaea,0.8765,0.837029,0.67336674,2.1183867e-09,1.1499299e-09
Archaea,0.885,0.839972,0.66993069,2.2829363e-09,1.2300502e-09
Archaea,0.8745,0.834269,0.68075035,2.0712785e-09,1.1381873e-09
Archaea,0.869,0.830656,0.69130536,1.9023317e-09,1.0622348e-09
Archaea,0.8975,0.854745,0.65645736,2.7458984e-09,1.4917827e-09
Archaea,0.9005,0.861022,0.65388888,2.4394845e-09,1.3229551e-09
Archaea,0.933,0.892856,0.60417566,2.6987145e-09,1.3731418e-09
Archaea,0.908,0.869346,0.64549214,2.364154e-09,1.2737541e-09
Archaea,0.916,0.873342,0.6372259,2.5198999e-09,1.3406409e-09
Archaea,0.9115,0.869123,0.63956893,2.6245896e-09,1.3985439e-09
Archaea,0.8995,0.861774,0.64290533,2.8737351e-09,1.5524708e-09
Archaea,0.9205,0.87983,0.62251759,3.0855538e-09,1.6205529e-09
Archaea,0.937,0.895924,0.59860729,1.0120758e-09,4.967868e-10
Archaea,0.9425,0.897039,0.60770722,2.7589014e-09,1.3795247e-09
Archaea,0.935,0.899488,0.6026609,2.4391037e-09,1.2499483e-09
Archaea,0.8905,0.854491,0.65767039,2.4216297e-09,1.3082762e-09
Archaea,0.8745,0.834523,0.68082129,2.0705145e-09,1.138025e-09
Archaea,0.889,0.846164,0.66862158,2.2669096e-09,1.2274864e-09
Archaea,0.8795,0.839126,0.68012864,2.1450083e-09,1.187686e-09
Archaea,0.8705,0.830968,0.68903781,1.9650676e-09,1.0934652e-09
Archaea,0.876,0.834147,0.68033547,2.0847694e-09,1.1460297e-09
Archaea,0.873,0.831947,0.68029557,2.1143696e-09,1.1615143e-09
Archaea,0.888,0.846932,0.67674765,2.9403026e-09,1.6223708e-09
Archaea,0.9235,0.882909,0.61795984,2.2057037e-09,1.1405282e-09
Archaea,0.898,0.855606,0.65169498,3.0321146e-09,1.6408186e-09
Archaea,0.9165,0.878358,0.64454407,2.0281862e-09,1.0990205e-09
Archaea,0.924,0.884612,0.61984539,2.8923546e-09,1.508434e-09
Archaea,0.9235,0.884992,0.62388955,2.758225e-09,1.4487325e-09
Archaea,0.9285,0.888648,0.61727749,2.6050544e-09,1.3607068e-09
Archaea,0.9265,0.887346,0.61521217,2.9028018e-09,1.5015886e-09
Archaea,0.912,0.87243,0.63719627,2.4522877e-09,1.3045354e-09
Archaea,0.9055,0.861994,0.64124623,2.6706631e-09,1.4178402e-09
Archaea,0.9085,0.877089,0.62299939,2.3133946e-09,1.2313262e-09
Archaea,0.903,0.860831,0.64362842,2.7659271e-09,1.4883444e-09
Archaea,0.891,0.850036,0.64411113,2.8156795e-09,1.4960925e-09
Archaea,0.9345,0.897336,0.60391159,2.5747421e-09,1.3205523e-09
Archaea,0.923,0.889052,0.61779779,2.1670768e-09,1.1334977e-09
Archaea,0.941,0.895691,0.60822119,2.7587561e-09,1.3813312e-09
Archaea,0.94,0.89893,0.61797586,2.4570563e-09,1.255562e-09
Archaea,0.8865,0.849778,0.66286772,2.3961611e-09,1.3049936e-09
Archaea,0.921,0.889109,0.61847703,2.1099531e-09,1.110075e-09
Archaea,0.888,0.852754,0.66301134,2.387678e-09,1.3005572e-09
Archaea,0.939,0.902543,0.5994583,2.4603349e-09,1.2429399e-09
Archaea,0.93,0.890827,0.61054588,2.7658063e-09,1.4316902e-09
Archaea,0.908,0.872221,0.63724616,2.3101229e-09,1.2537305e-09
Archaea,0.889,0.846574,0.66885064,2.1441409e-09,1.1683913e-09
Archaea,0.954,0.941894,0.36706755,1.3928539e-09,3.394619e-10
Archaea,0.954,0.94214,0.36667705,1.3630294e-09,3.319823e-10
Archaea,0.8915,0.927876,0.29355097,7.561557e-10,1.773516e-10
Archaea,0.93,0.919852,0.35142141,1.5439108e-09,3.670661e-10
Archaea,0.8845,0.917995,0.29498113,7.824749e-10,1.844401e-10
Archaea,0.915,0.882232,0.61766378,2.7040204e-09,1.4300463e-09
Archaea,0.9215,0.937135,0.32801005,1.056504e-09,2.816492e-10
Archaea,0.882,0.846288,0.65031887,2.2582869e-09,1.2220658e-09
Archaea,0.92,0.878925,0.6225404,3.090318e-09,1.6238031e-09
Archaea,0.955,0.94855,0.4323899,1.300757e-09,4.550206e-10
Archaea,0.882,0.842368,0.66860202,1.5229815e-09,8.227524e-10
Archaea,0.9,0.861197,0.66585986,2.0387303e-09,1.1350833e-09
Archaea,0.895,0.926954,0.29038594,1.2514418e-09,2.711049e-10
Archaea,0.9555,0.952117,0.41255433,1.2097699e-09,3.897454e-10
Archaea,0.887,0.843764,0.66603127,2.2493009e-09,1.2082805e-09
Archaea,0.9055,0.864681,0.6500759,2.3784759e-09,1.2722008e-09
Archaea,0.893,0.882108,0.4405392,1.355333e-09,4.66301e-10
Archaea,0.947,0.933841,0.51428744,1.0663267e-09,4.689566e-10
Archaea,0.9705,0.949877,0.46506259,1.0961662e-09,3.832212e-10
Archaea,0.892,0.856393,0.66064335,2.4463787e-09,1.3528407e-09
Archaea,0.9065,0.870499,0.64309473,2.3518637e-09,1.2807199e-09
Archaea,0.91,0.868666,0.62742803,1.9704023e-09,1.0335899e-09
Archaea,0.878,0.838137,0.67383739,1.6464949e-09,8.98595e-10
Archaea,0.9205,0.876555,0.62631711,2.2781152e-09,1.176486e-09
Archaea,0.915,0.873959,0.64375492,2.296989e-09,1.2348528e-09
Archaea,0.866,0.827141,0.70117959,2.301663e-09,1.3051818e-09
Archaea,0.9495,0.945239,0.39789852,1.9739841e-09,6.469185e-10
Archaea,0.9295,0.887523,0.62426198,2.4434596e-09,1.2635565e-09
Archaea,0.8715,0.909872,0.25527189,1.3910302e-09,2.930968e-10
Archaea,0.9035,0.860602,0.63707054,1.7516142e-09,9.120049e-10
Archaea,0.959,0.940708,0.45165409,8.185572e-10,2.384351e-10
Archaea,0.952,0.945688,0.40296525,1.2261104e-09,3.781976e-10
Archaea,0.9175,0.87705,0.60897816,2.587306e-09,1.3455183e-09
Archaea,0.8855,0.915469,0.27772906,1.3048767e-09,2.85957e-10
Archaea,0.947,0.921119,0.54841688,1.2377681e-09,5.113572e-10
Archaea,0.952,0.921076,0.56732042,9.995519e-10,3.781334e-10
Archaea,0.8955,0.853578,0.64525833,1.8241096e-09,9.805622e-10
Archaea,0.856,0.920487,0.242081,1.2767965e-09,2.549513e-10
Archaea,0.927,0.920064,0.35638174,1.5369252e-09,3.66105e-10
Archaea,0.955,0.941091,0.43216259,2.0024764e-09,6.796282e-10
Archaea,0.961,0.956842,0.41760395,1.1041251e-09,3.811132e-10
Archaea,0.9335,0.898376,0.60262789,2.4396198e-09,1.2501635e-09
Archaea,0.9045,0.869268,0.60777894,1.9906252e-09,1.0264524e-09
Archaea,0.9055,0.873079,0.61441403,1.5922897e-09,8.007024e-10
Archaea,0.9615,0.935511,0.52715454,1.5832173e-09,6.995084e-10
Archaea,0.889,0.84783,0.66483364,2.0557109e-09,1.116467e-09
Archaea,0.9035,0.864023,0.64918746,2.5875803e-09,1.3931411e-09
Archaea,0.9405,0.913826,0.57755905,2.4592602e-09,1.244661e-09
Archaea,0.9535,0.9444,0.49464391,1.0720742e-09,4.491531e-10
Archaea,0.9385,0.933313,0.5466384,9.463732e-10,4.318739e-10
Archaea,0.9675,0.962312,0.42246038,1.0246855e-09,3.596043e-10
Archaea,0.8895,0.853278,0.66004634,2.4384937e-09,1.3268877e-09
Archaea,0.959,0.94507,0.43044256,1.1645012e-09,3.640322e-10
Archaea,0.857,0.76162,0.61793886,2.6452533e-09,1.3510063e-09
Archaea,0.964,0.940322,0.50140452,1.8502884e-09,7.732763e-10
Archaea,0.9085,0.868778,0.64558316,2.3636955e-09,1.274305e-09
Archaea,0.9515,0.934199,0.48076512,1.4506628e-09,5.530236e-10
Archaea,0.892,0.918517,0.30788103,1.0067931e-09,2.484997e-10
Archaea,0.874,0.834911,0.6904803,1.8506817e-09,1.0343354e-09
Archaea,0.908,0.862523,0.64118083,2.4125986e-09,1.2799359e-09
Archaea,0.893,0.849718,0.65138985,2.3034692e-09,1.222651e-09
Archaea,0.9235,0.915171,0.41501775,2.5455451e-09,8.671404e-10
Archaea,0.922,0.928181,0.32571279,1.5599112e-09,4.02937e-10
Archaea,0.9315,0.937491,0.33214758,2.107607e-09,5.33012e-10
Archaea,0.9275,0.932599,0.33169676,2.1245268e-09,5.359921e-10
Archaea,0.8995,0.856375,0.66009742,1.7331538e-09,9.433498e-10
Archaea,0.97,0.949349,0.46219425,1.3713127e-09,4.213191e-10
Archaea,0.919,0.879993,0.63731423,2.1616281e-09,1.1562843e-09
Archaea,0.922,0.879069,0.62293315,2.357578e-09,1.2240521e-09
Archaea,0.9415,0.946367,0.41339525,1.5343975e-09,4.742381e-10
Archaea,0.9585,0.953344,0.42497999,1.5710504e-09,5.480101e-10
Archaea,0.955,0.927527,0.5345406,1.331591e-09,5.37399e-10
Archaea,0.8985,0.85257,0.65413664,2.72479e-09,1.4747938e-09
Archaea,0.9555,0.938446,0.47538943,1.7445578e-09,7.082458e-10
Archaea,0.9565,0.939122,0.49205699,9.323356e-10,3.934018e-10
Archaea,0.9255,0.914468,0.34138804,2.1486101e-09,5.349547e-10
Archaea,0.923,0.949766,0.33157756,7.71667e-10,2.089687e-10
Archaea,0.972,0.950379,0.46403924,1.0986282e-09,3.833514e-10
Archaea,0.962,0.933557,0.52862283,1.2030454e-09,4.809445e-10
Archaea,0.8925,0.906615,0.31507683,1.0762033e-09,2.615254e-10
Archaea,0.931,0.887258,0.6194981,2.6460957e-09,1.3570719e-09
Archaea,0.9055,0.916898,0.32866411,1.1639024e-09,3.263714e-10
Archaea,0.92,0.936647,0.3293318,1.0958468e-09,3.070441e-10
Archaea,0.9495,0.945181,0.49347667,1.0841158e-09,3.931428e-10
Archaea,0.9265,0.949057,0.33820409,1.0728802e-09,2.940345e-10
Archaea,0.9205,0.946323,0.34023706,1.0943531e-09,3.079177e-10
Archaea,0.9495,0.958302,0.40996916,1.0146843e-09,3.462651e-10
Archaea,0.9225,0.943036,0.33406873,1.1292537e-09,3.003559e-10
Archaea,0.9565,0.929527,0.54306207,1.3818613e-09,5.648942e-10
Archaea,0.8725,0.843761,0.3585908,1.7080828e-09,4.170795e-10
Archaea,0.8725,0.843765,0.3585908,1.7080828e-09,4.170784e-10
Archaea,0.8725,0.843762,0.35859116,1.7080828e-09,4.170795e-10
Archaea,0.9445,0.932662,0.41150011,1.9586387e-09,6.470615e-10
Archaea,0.9235,0.910679,0.39712832,2.8583065e-09,9.134557e-10
Archaea,0.947,0.935007,0.4123658,1.9604243e-09,6.489819e-10
Archaea,0.929,0.916884,0.39846315,2.8517994e-09,9.144716e-10
Archaea,0.91,0.908418,0.41692494,2.5911646e-09,8.8625e-10
Archaea,0.922,0.906914,0.39249554,3.073298e-09,9.683232e-10
Archaea,0.913,0.91255,0.4181982,2.4513126e-09,8.424294e-10
Archaea,0.9215,0.909367,0.39194326,2.8652094e-09,9.010979e-10
Archaea,0.9375,0.923387,0.45930231,2.6375919e-09,1.0196057e-09
Archaea,0.93,0.916617,0.39222686,2.8105057e-09,8.85487e-10
Archaea,0.932,0.912205,0.4294041,3.1424365e-09,1.114279e-09
Archaea,0.9355,0.915818,0.43064053,3.0945605e-09,1.1005252e-09
Archaea,0.8965,0.879867,0.426009,3.3994225e-09,1.1953177e-09
Archaea,0.9235,0.915225,0.41457426,2.5655776e-09,8.714663e-10
Archaea,0.9245,0.917066,0.41487048,2.5468322e-09,8.687612e-10
Archaea,0.9265,0.917234,0.41420714,2.594596e-09,8.818876e-10
Archaea,0.9285,0.918424,0.41390578,2.6018159e-09,8.834096e-10
Archaea,0.92,0.913107,0.41487614,2.6092668e-09,8.863604e-10
Archaea,0.8865,0.885048,0.41822785,2.5927121e-09,8.902829e-10
Archaea,0.9425,0.924068,0.41311045,3.1430934e-09,1.0523034e-09
Archaea,0.9365,0.919656,0.39080607,2.8561527e-09,8.893033e-10
Archaea,0.959,0.952978,0.44023225,1.4997318e-09,5.426367e-10
Archaea,0.945,0.9369,0.41637944,2.5475718e-09,8.684686e-10
Archaea,0.945,0.936639,0.41640772,2.550655e-09,8.699011e-10
Archaea,0.9445,0.936429,0.41605792,2.543846e-09,8.659858e-10
Archaea,0.944,0.93533,0.4146126,2.6080568e-09,8.851072e-10
Archaea,0.946,0.937418,0.41614165,2.4935733e-09,8.515543e-10
Archaea,0.9455,0.937025,0.41691901,2.513731e-09,8.593207e-10
Archaea,0.9445,0.936266,0.4146137,2.5862182e-09,8.774579e-10
Archaea,0.945,0.936046,0.41464259,2.5814659e-09,8.767829e-10
Archaea,0.9455,0.937302,0.41681814,2.5072608e-09,8.566532e-10
Archaea,0.9455,0.936559,0.41542306,2.5357995e-09,8.632331e-10
Archaea,0.946,0.936412,0.41744911,2.4871601e-09,8.511891e-10
Archaea,0.944,0.936426,0.41614182,2.5504577e-09,8.688536e-10
Archaea,0.9445,0.937146,0.41577253,2.5582513e-09,8.706899e-10
Archaea,0.9465,0.93705,0.41577807,2.4977255e-09,8.510401e-10
Archaea,0.944,0.936467,0.41612134,2.5621737e-09,8.729627e-10
Archaea,0.9455,0.937032,0.41357408,2.6506757e-09,8.941547e-10
Archaea,0.9445,0.936527,0.41571639,2.5557223e-09,8.705384e-10
Archaea,0.946,0.935913,0.41624556,2.622546e-09,8.935417e-10
Archaea,0.945,0.936661,0.41574696,2.5563041e-09,8.708731e-10
Archaea,0.951,0.938995,0.43149019,2.4061284e-09,8.505332e-10
Archaea,0.945,0.93744,0.41576056,2.5538284e-09,8.695615e-10
Archaea,0.945,0.935757,0.41557806,2.6294183e-09,8.951532e-10
Archaea,0.945,0.936019,0.4153412,2.562428e-09,8.722158e-10
Archaea,0.949,0.937569,0.429333,2.4468766e-09,8.616098e-10
Archaea,0.9485,0.938164,0.42795787,2.555091e-09,8.930876e-10
Archaea,0.9505,0.938706,0.4278287,2.5573951e-09,8.956255e-10
Archaea,0.9505,0.938101,0.4277617,2.5517373e-09,8.941955e-10
Archaea,0.9515,0.938737,0.42778257,2.5488238e-09,8.93024e-10
Archaea,0.946,0.936938,0.41656462,2.569113e-09,8.752111e-10
Archaea,0.9445,0.935452,0.41522913,2.5539355e-09,8.691183e-10
Archaea,0.945,0.937126,0.41632858,2.5527374e-09,8.694055e-10
Archaea,0.9445,0.936696,0.41624257,2.5544491e-09,8.702384e-10
Archaea,0.9445,0.936593,0.41639069,2.5316785e-09,8.633866e-10
Archaea,0.945,0.936498,0.41625913,2.5228585e-09,8.595842e-10
Archaea,0.9445,0.935506,0.41495801,2.6037185e-09,8.843597e-10
Archaea,0.9445,0.935139,0.41468699,2.6052949e-09,8.844843e-10
Archaea,0.943,0.935509,0.41643767,2.511663e-09,8.55758e-10
Archaea,0.9435,0.933694,0.41468739,2.5737369e-09,8.735069e-10
Archaea,0.9445,0.937017,0.41497184,2.4797617e-09,8.449106e-10
Archaea,0.9455,0.936223,0.41438418,2.5824999e-09,8.753267e-10
Archaea,0.9445,0.93676,0.41571815,2.563452e-09,8.720813e-10
Archaea,0.9455,0.937578,0.41664888,2.5087964e-09,8.562509e-10
Archaea,0.944,0.935509,0.41427405,2.5806361e-09,8.743345e-10
Archaea,0.9445,0.93578,0.41465493,2.583626e-09,8.775236e-10
Archaea,0.9465,0.939389,0.41719466,2.1813461e-09,7.465465e-10
Archaea,0.9445,0.936927,0.41529476,2.5622063e-09,8.7087e-10
Archaea,0.9475,0.941514,0.41662905,1.935773e-09,6.582216e-10
Archaea,0.945,0.936757,0.41550395,2.5384606e-09,8.638832e-10
Archaea,0.946,0.937547,0.41730369,2.4848841e-09,8.498589e-10
Archaea,0.945,0.936806,0.41581668,2.5330858e-09,8.632647e-10
Archaea,0.945,0.937686,0.41575103,2.5549595e-09,8.693915e-10
Archaea,0.9465,0.937622,0.41653169,2.5037586e-09,8.528559e-10
Archaea,0.9505,0.938192,0.43093103,2.424044e-09,8.559748e-10
Archaea,0.9455,0.936616,0.41602097,2.5090964e-09,8.547931e-10
Archaea,0.946,0.937589,0.4168582,2.553127e-09,8.702455e-10
Archaea,0.943,0.935596,0.41574681,2.5451124e-09,8.669565e-10
Archaea,0.9445,0.936674,0.41567779,2.5585074e-09,8.710478e-10
Archaea,0.9455,0.937184,0.416251,2.4911307e-09,8.497531e-10
Archaea,0.945,0.937625,0.41577265,2.5561357e-09,8.695504e-10
Archaea,0.9455,0.93794,0.41572426,2.5546902e-09,8.689694e-10
Archaea,0.945,0.937399,0.41570885,2.5533205e-09,8.696372e-10
Archaea,0.945,0.937485,0.41615779,2.4874012e-09,8.482913e-10
Archaea,0.944,0.936549,0.41567577,2.5584611e-09,8.715172e-10
Archaea,0.971,0.938774,0.47940121,1.0095688e-09,3.327132e-10
Archaea,0.951,0.933496,0.53108565,1.108588e-09,4.655672e-10
Archaea,0.9505,0.927339,0.53067148,7.478236e-10,2.648073e-10
Archaea,0.927,0.888766,0.62847541,1.3839324e-09,7.349811e-10
Archaea,0.929,0.891931,0.62329858,1.5584388e-09,8.007438e-10
Archaea,0.926,0.922538,0.38861342,1.5201206e-09,4.759231e-10
Archaea,0.8865,0.850582,0.66203967,2.4540808e-09,1.3366645e-09
Archaea,0.8815,0.837487,0.67560491,2.0341077e-09,1.1055882e-09
Archaea,0.969,0.948501,0.46225222,1.3725309e-09,4.216818e-10
Archaea,0.969,0.948492,0.46225169,1.3725284e-09,4.216738e-10
Archaea,0.969,0.948511,0.4622499,1.3725296e-09,4.216624e-10
Archaea,0.969,0.948499,0.46224948,1.3725309e-09,4.21662e-10
Archaea,0.969,0.94851,0.46224902,1.3725309e-09,4.216604e-10
Archaea,0.933,0.891965,0.62048724,2.4869697e-09,1.2744346e-09
Archaea,0.8795,0.834007,0.67646373,2.2339387e-09,1.2152798e-09
Archaea,0.886,0.846724,0.67943035,1.7760639e-09,9.88156e-10
Archaea,0.945,0.933031,0.41305629,2.0565345e-09,6.822435e-10
Archaea,0.9275,0.889486,0.62760816,1.41134e-09,7.479637e-10
Archaea,0.8865,0.843308,0.67603922,1.8616674e-09,1.0293831e-09
Archaea,0.879,0.915115,0.26281225,1.4278296e-09,3.057807e-10
Archaea,0.9525,0.943769,0.520582,1.6826123e-09,7.344851e-10
Archaea,0.9555,0.945745,0.38613034,1.3869981e-09,3.576976e-10
Archaea,0.9525,0.922145,0.56703156,9.964549e-10,3.774988e-10
Archaea,0.9615,0.94388,0.42282949,1.5779076e-09,4.517344e-10
Archaea,0.9525,0.938404,0.56427849,1.0912311e-09,4.829856e-10
Archaea,0.9235,0.950522,0.33902843,1.0944546e-09,3.087403e-10
Archaea,0.956,0.950673,0.39282315,1.1393162e-09,3.442274e-10
Archaea,0.884,0.84447,0.66340728,2.4998011e-09,1.3626749e-09
Archaea,0.922,0.945197,0.34375568,1.0939936e-09,3.071133e-10
Archaea,0.924,0.949187,0.34165455,1.0841522e-09,3.039093e-10
Archaea,0.919,0.947585,0.33981823,1.1141044e-09,3.091327e-10
Archaea,0.965,0.927651,0.53913953,1.2675042e-09,4.500504e-10
Archaea,0.962,0.935755,0.53455497,1.2854455e-09,5.247393e-10
Archaea,0.954,0.946204,0.41836872,1.4959058e-09,4.914647e-10
Archaea,0.9405,0.945471,0.41143711,1.5622817e-09,4.803431e-10
Archaea,0.88,0.837148,0.68273735,2.0215851e-09,1.119191e-09
Archaea,0.9265,0.88477,0.63497062,1.0156682e-09,4.52815e-10
Archaea,0.925,0.890585,0.60853475,2.3991585e-09,1.2418181e-09
Archaea,0.8905,0.853645,0.65655288,2.4435504e-09,1.3227504e-09
Archaea,0.9125,0.880294,0.62532621,2.4610345e-09,1.3122579e-09
Archaea,0.905,0.916599,0.31810887,1.5929874e-09,4.056932e-10
Archaea,0.9365,0.903809,0.60394543,1.0791606e-09,5.321781e-10
Archaea,0.952,0.940977,0.36700092,1.390588e-09,3.391073e-10
Archaea,0.9535,0.941677,0.36712971,1.3886553e-09,3.394248e-10
Archaea,0.966,0.940607,0.4490042,8.734614e-10,2.594878e-10
Archaea,0.8985,0.860814,0.65063362,2.4910825e-09,1.3370576e-09
Archaea,0.9455,0.919481,0.54288302,1.4637209e-09,6.082777e-10
Archaea,0.9555,0.942724,0.44596809,1.2282892e-09,4.28083e-10
Archaea,0.8915,0.852564,0.65950922,1.8868849e-09,1.0263558e-09
Archaea,0.931,0.887127,0.61948109,2.6207592e-09,1.3439977e-09
Archaea,0.923,0.879298,0.60952903,2.7301548e-09,1.3752733e-09
Archaea,0.887,0.846355,0.66574227,1.9604976e-09,1.0642887e-09
Archaea,0.9095,0.944693,0.31397832,8.665453e-10,2.202246e-10
Archaea,0.8745,0.835982,0.67972108,2.0828899e-09,1.153144e-09
Archaea,0.9165,0.918441,0.34248113,1.423738e-09,3.830433e-10
Archaea,0.953,0.941323,0.36707921,1.3912281e-09,3.392729e-10
Archaea,0.953,0.941877,0.36707469,1.3866505e-09,3.383334e-10
Archaea,0.9535,0.941761,0.36723175,1.4224667e-09,3.474664e-10
Archaea,0.9535,0.941921,0.3670716,1.3915606e-09,3.392486e-10
Archaea,0.953,0.941486,0.3670974,1.3901014e-09,3.389546e-10
Archaea,0.953,0.9414,0.36709322,1.3904652e-09,3.391017e-10
Archaea,0.9515,0.940017,0.36713052,1.3924888e-09,3.398743e-10
Fungi,0.9355,0.862889,0.463889,1.8762543e-09,7.939529e-10
Fungi,0.973,0.816874,0.51506792,1.2756717e-09,6.958359e-10
Fungi,0.971,0.954831,0.40119812,1.2396939e-09,4.485502e-10
Fungi,0.9615,0.922484,0.49111061,8.99374e-10,4.224142e-10
Fungi,0.9545,0.93244,0.41162873,1.3130103e-09,4.951206e-10
Fungi,0.9855,0.952031,0.50230331,1.2011522e-09,5.066375e-10
Fungi,0.9825,0.935312,0.51682868,1.7994626e-09,8.600566e-10
Fungi,0.99,0.952669,0.5071687,8.829897e-10,3.975343e-10
Fungi,0.97,0.950434,0.38702249,1.2041233e-09,4.755098e-10
Fungi,0.969,0.872609,0.45973272,2.2180216e-09,9.477e-10
Fungi,0.985,0.959625,0.49523816,9.605749e-10,4.096052e-10
Fungi,0.976,0.958527,0.45283261,5.800423e-10,2.477804e-10
Fungi,0.9655,0.662227,0.45143758,7.682932e-10,6.763985e-10
Fungi,0.962,0.940101,0.39848153,1.4573415e-09,5.750731e-10
Fungi,0.9375,0.925836,0.36329608,5.929889e-10,2.671011e-10
Fungi,0.956,0.933906,0.38757112,1.5515002e-09,5.748626e-10
Fungi,0.967,0.94976,0.40369466,1.0921292e-09,3.983418e-10
Fungi,0.9425,0.924818,0.36772045,8.839128e-10,4.128194e-10
Fungi,0.9775,0.960088,0.41961683,1.6186508e-09,5.810043e-10
Fungi,0.9795,0.940764,0.51608717,1.346503e-09,5.749518e-10
