Total bytes: 315031 (307.6 KB), 1.898 bpb, 1.897 bps w/ no header, Normalized Dissimilarity Rate: 0.948845
Total bytes: 314851 (307.5 KB), 1.897 bpb, 1.896 bps w/ no header, Normalized Dissimilarity Rate: 0.948303
Total bytes: 314855 (307.5 KB), 1.897 bpb, 1.896 bps w/ no header, Normalized Dissimilarity Rate: 0.948315
Total bytes: 314899 (307.5 KB), 1.897 bpb, 1.897 bps w/ no header, Normalized Dissimilarity Rate: 0.948447
Total bytes: 314960 (307.6 KB), 1.897 bpb, 1.897 bps w/ no header, Normalized Dissimilarity Rate: 0.948631
Total bytes: 314910 (307.5 KB), 1.897 bpb, 1.896 bps w/ no header, Normalized Dissimilarity Rate: 0.948481
Total bytes: 136348 (133.2 KB), 1.932 bpb, 1.932 bps w/ no header, Normalized Dissimilarity Rate: 0.966222
Total bytes: 136342 (133.1 KB), 1.932 bpb, 1.932 bps w/ no header, Normalized Dissimilarity Rate: 0.96618
Total bytes: 136293 (133.1 KB), 1.932 bpb, 1.931 bps w/ no header, Normalized Dissimilarity Rate: 0.965833
Total bytes: 136311 (133.1 KB), 1.932 bpb, 1.931 bps w/ no header, Normalized Dissimilarity Rate: 0.96596
Total bytes: 136386 (133.2 KB), 1.933 bpb, 1.932 bps w/ no header, Normalized Dissimilarity Rate: 0.966492
Total bytes: 136359 (133.2 KB), 1.933 bpb, 1.931 bps w/ no header, Normalized Dissimilarity Rate: 0.9663
Total bytes: 70305 (68.7 KB), 1.936 bpb, 1.935 bps w/ no header, Normalized Dissimilarity Rate: 0.968172
Total bytes: 70249 (68.6 KB), 1.935 bpb, 1.933 bps w/ no header, Normalized Dissimilarity Rate: 0.967401
Total bytes: 70238 (68.6 KB), 1.934 bpb, 1.933 bps w/ no header, Normalized Dissimilarity Rate: 0.967249
Total bytes: 70274 (68.6 KB), 1.935 bpb, 1.934 bps w/ no header, Normalized Dissimilarity Rate: 0.967745
Total bytes: 70314 (68.7 KB), 1.937 bpb, 1.934 bps w/ no header, Normalized Dissimilarity Rate: 0.968296
Total bytes: 70300 (68.7 KB), 1.936 bpb, 1.933 bps w/ no header, Normalized Dissimilarity Rate: 0.968103
Total bytes: 70307 (68.7 KB), 1.936 bpb, 1.933 bps w/ no header, Normalized Dissimilarity Rate: 0.968199
Total bytes: 111045 (108.4 KB), 1.94 bpb, 1.939 bps w/ no header, Normalized Dissimilarity Rate: 0.969789
Total bytes: 110999 (108.4 KB), 1.939 bpb, 1.938 bps w/ no header, Normalized Dissimilarity Rate: 0.969388
