Total bytes: 441107 (430.8 KB), 1.857 bpb, 1.856 bps w/ no header, Normalized Dissimilarity Rate: 0.928392
Total bytes: 1254079 (1.2 MB), 1.918 bpb, 1.918 bps w/ no header, Normalized Dissimilarity Rate: 0.958932
Total bytes: 1242357 (1.2 MB), 1.9 bpb, 1.9 bps w/ no header, Normalized Dissimilarity Rate: 0.949969
Total bytes: 1234786 (1.2 MB), 1.888 bpb, 1.888 bps w/ no header, Normalized Dissimilarity Rate: 0.94418
Total bytes: 1223571 (1.2 MB), 1.871 bpb, 1.871 bps w/ no header, Normalized Dissimilarity Rate: 0.935604
Total bytes: 1215752 (1.2 MB), 1.859 bpb, 1.859 bps w/ no header, Normalized Dissimilarity Rate: 0.929625
Total bytes: 479098 (467.9 KB), 1.885 bpb, 1.885 bps w/ no header, Normalized Dissimilarity Rate: 0.942677
Total bytes: 475803 (464.7 KB), 1.872 bpb, 1.872 bps w/ no header, Normalized Dissimilarity Rate: 0.936194
Total bytes: 474842 (463.7 KB), 1.869 bpb, 1.868 bps w/ no header, Normalized Dissimilarity Rate: 0.934303
Total bytes: 473150 (462.1 KB), 1.862 bpb, 1.862 bps w/ no header, Normalized Dissimilarity Rate: 0.930974
Total bytes: 472665 (461.6 KB), 1.86 bpb, 1.86 bps w/ no header, Normalized Dissimilarity Rate: 0.93002
Total bytes: 219440 (214.3 KB), 1.893 bpb, 1.893 bps w/ no header, Normalized Dissimilarity Rate: 0.946573
Total bytes: 218693 (213.6 KB), 1.887 bpb, 1.886 bps w/ no header, Normalized Dissimilarity Rate: 0.943351
Total bytes: 217554 (212.5 KB), 1.877 bpb, 1.876 bps w/ no header, Normalized Dissimilarity Rate: 0.938438
Total bytes: 217263 (212.2 KB), 1.874 bpb, 1.874 bps w/ no header, Normalized Dissimilarity Rate: 0.937182
Total bytes: 216879 (211.8 KB), 1.871 bpb, 1.87 bps w/ no header, Normalized Dissimilarity Rate: 0.935526
Total bytes: 792578 (774.0 KB), 1.913 bpb, 1.912 bps w/ no header, Normalized Dissimilarity Rate: 0.956303
Total bytes: 780805 (762.5 KB), 1.884 bpb, 1.884 bps w/ no header, Normalized Dissimilarity Rate: 0.942098
Total bytes: 779345 (761.1 KB), 1.881 bpb, 1.881 bps w/ no header, Normalized Dissimilarity Rate: 0.940336
Total bytes: 773379 (755.3 KB), 1.866 bpb, 1.866 bps w/ no header, Normalized Dissimilarity Rate: 0.933138
Total bytes: 771289 (753.2 KB), 1.861 bpb, 1.861 bps w/ no header, Normalized Dissimilarity Rate: 0.930616
Total bytes: 537561 (525.0 KB), 1.903 bpb, 1.902 bps w/ no header, Normalized Dissimilarity Rate: 0.951323
Total bytes: 530305 (517.9 KB), 1.877 bpb, 1.877 bps w/ no header, Normalized Dissimilarity Rate: 0.938482
Total bytes: 528472 (516.1 KB), 1.87 bpb, 1.87 bps w/ no header, Normalized Dissimilarity Rate: 0.935239
Total bytes: 524023 (511.7 KB), 1.855 bpb, 1.855 bps w/ no header, Normalized Dissimilarity Rate: 0.927365
Total bytes: 521649 (509.4 KB), 1.846 bpb, 1.846 bps w/ no header, Normalized Dissimilarity Rate: 0.923164
Total bytes: 1158961 (1.1 MB), 1.935 bpb, 1.935 bps w/ no header, Normalized Dissimilarity Rate: 0.967423
Total bytes: 1142829 (1.1 MB), 1.908 bpb, 1.908 bps w/ no header, Normalized Dissimilarity Rate: 0.953957
Total bytes: 1139906 (1.1 MB), 1.903 bpb, 1.903 bps w/ no header, Normalized Dissimilarity Rate: 0.951517
Total bytes: 1133279 (1.1 MB), 1.892 bpb, 1.892 bps w/ no header, Normalized Dissimilarity Rate: 0.945986
Total bytes: 1128456 (1.1 MB), 1.884 bpb, 1.884 bps w/ no header, Normalized Dissimilarity Rate: 0.94196
Total bytes: 1450786 (1.4 MB), 1.877 bpb, 1.877 bps w/ no header, Normalized Dissimilarity Rate: 0.938736
Total bytes: 1426406 (1.4 MB), 1.846 bpb, 1.846 bps w/ no header, Normalized Dissimilarity Rate: 0.92296
Total bytes: 1422782 (1.4 MB), 1.841 bpb, 1.841 bps w/ no header, Normalized Dissimilarity Rate: 0.920615
Total bytes: 1411070 (1.3 MB), 1.826 bpb, 1.826 bps w/ no header, Normalized Dissimilarity Rate: 0.913037
Total bytes: 1399645 (1.3 MB), 1.811 bpb, 1.811 bps w/ no header, Normalized Dissimilarity Rate: 0.905645
Total bytes: 547199 (534.4 KB), 1.868 bpb, 1.868 bps w/ no header, Normalized Dissimilarity Rate: 0.933995
Total bytes: 542629 (529.9 KB), 1.852 bpb, 1.852 bps w/ no header, Normalized Dissimilarity Rate: 0.926195
Total bytes: 538523 (525.9 KB), 1.838 bpb, 1.838 bps w/ no header, Normalized Dissimilarity Rate: 0.919187
Total bytes: 535658 (523.1 KB), 1.829 bpb, 1.828 bps w/ no header, Normalized Dissimilarity Rate: 0.914297
Total bytes: 534181 (521.7 KB), 1.824 bpb, 1.823 bps w/ no header, Normalized Dissimilarity Rate: 0.911775
Total bytes: 286690 (280.0 KB), 1.941 bpb, 1.941 bps w/ no header, Normalized Dissimilarity Rate: 0.970715
Total bytes: 284716 (278.0 KB), 1.928 bpb, 1.928 bps w/ no header, Normalized Dissimilarity Rate: 0.964031
Total bytes: 284464 (277.8 KB), 1.926 bpb, 1.926 bps w/ no header, Normalized Dissimilarity Rate: 0.963178
Total bytes: 283861 (277.2 KB), 1.922 bpb, 1.922 bps w/ no header, Normalized Dissimilarity Rate: 0.961136
Total bytes: 283732 (277.1 KB), 1.921 bpb, 1.921 bps w/ no header, Normalized Dissimilarity Rate: 0.960699
Total bytes: 640977 (626.0 KB), 1.785 bpb, 1.784 bps w/ no header, Normalized Dissimilarity Rate: 0.892311
Total bytes: 636832 (621.9 KB), 1.773 bpb, 1.773 bps w/ no header, Normalized Dissimilarity Rate: 0.886541
Total bytes: 635806 (620.9 KB), 1.77 bpb, 1.77 bps w/ no header, Normalized Dissimilarity Rate: 0.885113
Total bytes: 632517 (617.7 KB), 1.761 bpb, 1.761 bps w/ no header, Normalized Dissimilarity Rate: 0.880534
Total bytes: 629108 (614.4 KB), 1.752 bpb, 1.751 bps w/ no header, Normalized Dissimilarity Rate: 0.875789
Total bytes: 590669 (576.8 KB), 1.843 bpb, 1.842 bps w/ no header, Normalized Dissimilarity Rate: 0.92126
Total bytes: 588548 (574.8 KB), 1.836 bpb, 1.836 bps w/ no header, Normalized Dissimilarity Rate: 0.917951
Total bytes: 586345 (572.6 KB), 1.829 bpb, 1.829 bps w/ no header, Normalized Dissimilarity Rate: 0.914515
Total bytes: 583759 (570.1 KB), 1.821 bpb, 1.821 bps w/ no header, Normalized Dissimilarity Rate: 0.910482
Total bytes: 581884 (568.2 KB), 1.815 bpb, 1.815 bps w/ no header, Normalized Dissimilarity Rate: 0.907558
